wastewater_treatment_plant.name,target,collection_date,wastewater_treatment_plant.ara_id,assay,lod,load,load_median
ARA Sensetal,SARS-N2,2024-05-22,66700,RESPV6,6000,7986490.5,18979236
ARA Sensetal,SARS-N2,2024-05-23,NA,NA,NA,NA,23173587
ARA Sensetal,SARS-N2,2024-05-24,NA,NA,NA,NA,24897912
ARA Sensetal,SARS-N2,2024-05-25,66700,RESPV6,6000,16004804,24897912
ARA Sensetal,SARS-N2,2024-05-26,66700,RESPV6,6000,43463796,33791020
ARA Sensetal,SARS-N2,2024-05-27,66700,RESPV6,6000,33791020,24897912
ARA Sensetal,SARS-N2,2024-05-28,NA,NA,NA,NA,24897912
ARA Sensetal,SARS-N2,2024-05-29,NA,NA,NA,NA,33968568
ARA Sensetal,SARS-N2,2024-05-30,66700,RESPV6,6000,15876072,29800311
ARA Sensetal,SARS-N2,2024-05-31,NA,NA,NA,NA,23758629
ARA Sensetal,SARS-N2,2024-06-01,66700,RESPV6,6000,34146116,23758629
ARA Sensetal,SARS-N2,2024-06-02,66700,RESPV6,6000,25809602,23758629
ARA Sensetal,SARS-N2,2024-06-03,66700,RESPV6,6000,21707656,25809602
ARA Sensetal,SARS-N2,2024-06-04,NA,NA,NA,NA,29977859
ARA Sensetal,SARS-N2,2024-06-05,NA,NA,NA,NA,36833327
ARA Sensetal,SARS-N2,2024-06-06,NA,NA,NA,NA,53259808
ARA Sensetal,SARS-N2,2024-06-07,66700,RESPV6,6000,58662564,67181347
ARA Sensetal,SARS-N2,2024-06-08,66700,RESPV6,6000,47857052,58662564
ARA Sensetal,SARS-N2,2024-06-09,66700,RESPV6,6000,118091056,58662564
ARA Sensetal,SARS-N2,2024-06-10,66700,RESPV6,6000,75700130,58662564
ARA Sensetal,SARS-N2,2024-06-11,66700,RESPV6,6000,24996468,61778591
ARA Sensetal,SARS-N2,2024-06-12,NA,NA,NA,NA,54671051
ARA Sensetal,SARS-N2,2024-06-13,NA,NA,NA,NA,43001258
ARA Sensetal,SARS-N2,2024-06-14,NA,NA,NA,NA,43001258
ARA Sensetal,SARS-N2,2024-06-15,66700,RESPV6,6000,33641972,48616008
ARA Sensetal,SARS-N2,2024-06-16,66700,RESPV6,6000,52360544,48616008
ARA Sensetal,SARS-N2,2024-06-17,66700,RESPV6,6000,67543240,48616008
ARA Sensetal,SARS-N2,2024-06-18,66700,RESPV6,6000,44871472,52360544
ARA Sensetal,SARS-N2,2024-06-19,NA,NA,NA,NA,60695180
ARA Sensetal,SARS-N2,2024-06-20,NA,NA,NA,NA,60695180
ARA Sensetal,SARS-N2,2024-06-21,66700,RESPV6,6000,66332932,59795732
ARA Sensetal,SARS-N2,2024-06-22,66700,RESPV6,6000,60695180,60695180
ARA Sensetal,SARS-N2,2024-06-23,66700,RESPV6,6000,58896284,59795732
ARA Sensetal,SARS-N2,2024-06-24,NA,NA,NA,NA,59795732
ARA Sensetal,SARS-N2,2024-06-25,NA,NA,NA,NA,55112882
ARA Sensetal,SARS-N2,2024-06-26,66700,RESPV6,6000,51329480,55112882
ARA Sensetal,SARS-N2,2024-06-27,NA,NA,NA,NA,57897676
ARA Sensetal,SARS-N2,2024-06-28,66700,RESPV6,6000,33937040,57897676
ARA Sensetal,SARS-N2,2024-06-29,66700,RESPV6,6000,77161056,57897676
ARA Sensetal,SARS-N2,2024-06-30,66700,RESPV6,6000,64465872,64465872
ARA Sensetal,SARS-N2,2024-07-01,NA,NA,NA,NA,70813464
ARA Sensetal,SARS-N2,2024-07-02,NA,NA,NA,NA,77254640
ARA Sensetal,SARS-N2,2024-07-03,NA,NA,NA,NA,76784080
ARA Sensetal,SARS-N2,2024-07-04,66700,RESPV6,6000,81129640,76784080
ARA Sensetal,SARS-N2,2024-07-05,66700,RESPV6,6000,77348224,76219936
ARA Sensetal,SARS-N2,2024-07-06,66700,RESPV6,6000,76219936,76219936
ARA Sensetal,SARS-N2,2024-07-07,66700,RESPV6,6000,27005514,76219936
ARA Sensetal,SARS-N2,2024-07-08,66700,RESPV6,6000,39493408,57856672
ARA Sensetal,SARS-N2,2024-07-09,NA,NA,NA,NA,53174494
ARA Sensetal,SARS-N2,2024-07-10,NA,NA,NA,NA,36428322
ARA Sensetal,SARS-N2,2024-07-11,NA,NA,NA,NA,53174494
ARA Sensetal,SARS-N2,2024-07-12,66700,RESPV6,6000,66855580,66855580
ARA Sensetal,SARS-N2,2024-07-13,66700,RESPV6,6000,33363236,50109408
ARA Sensetal,SARS-N2,2024-07-14,66700,RESPV6,6000,72609790,50109408
ARA Sensetal,SARS-N2,2024-07-15,NA,NA,NA,NA,50109408
ARA Sensetal,SARS-N2,2024-07-16,66700,RESPV6,6000,22653654,40457298
ARA Sensetal,SARS-N2,2024-07-17,NA,NA,NA,NA,60080575
ARA Sensetal,SARS-N2,2024-07-18,NA,NA,NA,NA,60727220
ARA Sensetal,SARS-N2,2024-07-19,66700,RESPV6,6000,47551360,60727220
ARA Sensetal,SARS-N2,2024-07-20,66700,RESPV6,6000,78480050,73903080
ARA Sensetal,SARS-N2,2024-07-21,66700,RESPV6,6000,73903080,73903080
ARA Sensetal,SARS-N2,2024-07-22,NA,NA,NA,NA,73903080
ARA Sensetal,SARS-N2,2024-07-23,NA,NA,NA,NA,76191565
ARA Sensetal,SARS-N2,2024-07-24,NA,NA,NA,NA,73903080
ARA Sensetal,SARS-N2,2024-07-25,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-26,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-27,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-28,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-29,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-30,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-07-31,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-08-01,NA,NA,NA,NA,NA
ARA Sensetal,SARS-N2,2024-08-02,NA,NA,NA,NA,38809140
ARA Sensetal,SARS-N2,2024-08-03,NA,NA,NA,NA,38809140
ARA Sensetal,SARS-N2,2024-08-04,NA,NA,NA,NA,38809140
ARA Sensetal,SARS-N2,2024-08-05,66700,RESPV6,6000,38809140,38809140
ARA Sensetal,SARS-N2,2024-08-06,NA,NA,NA,NA,42648480
ARA Sensetal,SARS-N2,2024-08-07,NA,NA,NA,NA,46487820
ARA Sensetal,SARS-N2,2024-08-08,NA,NA,NA,NA,50777480
ARA Sensetal,SARS-N2,2024-08-09,66700,RESPV6,6000,46487820,55067140
ARA Sensetal,SARS-N2,2024-08-10,66700,RESPV6,6000,55067140,67894418
ARA Sensetal,SARS-N2,2024-08-11,66700,RESPV6,6000,106866290,67894418
ARA Sensetal,SARS-N2,2024-08-12,NA,NA,NA,NA,67894418
ARA Sensetal,SARS-N2,2024-08-13,66700,RESPV6,6000,80721696,74145173
ARA Sensetal,SARS-N2,2024-08-14,NA,NA,NA,NA,77469163
ARA Sensetal,SARS-N2,2024-08-15,NA,NA,NA,NA,76366247
ARA Sensetal,SARS-N2,2024-08-16,66700,RESPV6,6000,67568650,76366247
ARA Sensetal,SARS-N2,2024-08-17,66700,RESPV6,6000,74216630,74216630
ARA Sensetal,SARS-N2,2024-08-18,66700,RESPV6,6000,78515864,70892640
ARA Sensetal,SARS-N2,2024-08-19,NA,NA,NA,NA,70892640
ARA Sensetal,SARS-N2,2024-08-20,NA,NA,NA,NA,76366247
ARA Sensetal,SARS-N2,2024-08-21,66700,RESPV6,6000,41453688,73231907
ARA Sensetal,SARS-N2,2024-08-22,NA,NA,NA,NA,75281427
ARA Sensetal,SARS-N2,2024-08-23,66700,RESPV6,6000,92670584,75281427
ARA Sensetal,SARS-N2,2024-08-24,66700,RESPV6,6000,67947950,75281427
ARA Sensetal,SARS-N2,2024-08-25,66700,RESPV6,6000,82614904,82614904
ARA Sensetal,SARS-N2,2024-08-26,NA,NA,NA,NA,87642744
ARA Sensetal,SARS-N2,2024-08-27,NA,NA,NA,NA,77472847
ARA Sensetal,SARS-N2,2024-08-28,NA,NA,NA,NA,88211507
ARA Sensetal,SARS-N2,2024-08-29,66700,RESPV6,6000,99868360,96838235
ARA Sensetal,SARS-N2,2024-08-30,66700,RESPV6,6000,72330790,93808110
ARA Sensetal,SARS-N2,2024-08-31,66700,RESPV6,6000,93808110,93808110
ARA Sensetal,SARS-N2,2024-09-01,66700,RESPV6,6000,111726256,93808110
ARA Sensetal,SARS-N2,2024-09-02,66700,RESPV6,6000,52380596,83069450
ARA Sensetal,SARS-N2,2024-09-03,NA,NA,NA,NA,85168140
ARA Sensetal,SARS-N2,2024-09-04,NA,NA,NA,NA,84824765
ARA Sensetal,SARS-N2,2024-09-05,NA,NA,NA,NA,84824765
ARA Sensetal,SARS-N2,2024-09-06,66700,RESPV6,6000,76528170,93121360
ARA Sensetal,SARS-N2,2024-09-07,66700,RESPV6,6000,93121360,84824765
ARA Sensetal,SARS-N2,2024-09-08,66700,RESPV6,6000,96291430,84824765
ARA Sensetal,SARS-N2,2024-09-09,NA,NA,NA,NA,84824765
ARA Sensetal,SARS-N2,2024-09-10,66700,RESPV6,6000,19916654,90201520
ARA Sensetal,SARS-N2,2024-09-11,NA,NA,NA,NA,59347530
ARA Sensetal,SARS-N2,2024-09-12,NA,NA,NA,NA,59347530
ARA Sensetal,SARS-N2,2024-09-13,66700,RESPV6,6000,87281680,59347530
ARA Sensetal,SARS-N2,2024-09-14,66700,RESPV6,6000,31413380,87281680
ARA Sensetal,SARS-N2,2024-09-15,66700,RESPV6,6000,89323224,88302452
ARA Sensetal,SARS-N2,2024-09-16,NA,NA,NA,NA,88302452
ARA Sensetal,SARS-N2,2024-09-17,NA,NA,NA,NA,95863897
ARA Sensetal,SARS-N2,2024-09-18,66700,RESPV6,6000,102404570,109355917
ARA Sensetal,SARS-N2,2024-09-19,NA,NA,NA,NA,141792422
ARA Sensetal,SARS-N2,2024-09-20,66700,RESPV6,6000,116307264,141792422
ARA Sensetal,SARS-N2,2024-09-21,66700,RESPV6,6000,167277580,141792422
ARA Sensetal,SARS-N2,2024-09-22,66700,RESPV6,6000,223325500,167277580
ARA Sensetal,SARS-N2,2024-09-23,NA,NA,NA,NA,141792422
ARA Sensetal,SARS-N2,2024-09-24,NA,NA,NA,NA,119280805
ARA Sensetal,SARS-N2,2024-09-25,NA,NA,NA,NA,88247590
ARA Sensetal,SARS-N2,2024-09-26,66700,RESPV6,6000,60878620,75137427
ARA Sensetal,SARS-N2,2024-09-27,66700,RESPV6,6000,71284030,71284030
ARA Sensetal,SARS-N2,2024-09-28,66700,RESPV6,6000,105211150,71284030
ARA Sensetal,SARS-N2,2024-09-29,66700,RESPV6,6000,78990824,71284030
ARA Sensetal,SARS-N2,2024-09-30,66700,RESPV6,6000,20131898,75137427
ARA Sensetal,SARS-N2,2024-10-01,NA,NA,NA,NA,55217707
ARA Sensetal,SARS-N2,2024-10-02,NA,NA,NA,NA,55217707
ARA Sensetal,SARS-N2,2024-10-03,NA,NA,NA,NA,55590187
ARA Sensetal,SARS-N2,2024-10-04,66700,RESPV6,6000,31444590,79735784
ARA Sensetal,SARS-N2,2024-10-05,66700,RESPV6,6000,79735784,56977002
ARA Sensetal,SARS-N2,2024-10-06,66700,RESPV6,6000,91712960,56977002
ARA Sensetal,SARS-N2,2024-10-07,NA,NA,NA,NA,56977002
ARA Sensetal,SARS-N2,2024-10-08,66700,RESPV6,6000,34218220,85724372
ARA Sensetal,SARS-N2,2024-10-09,NA,NA,NA,NA,93088792
ARA Sensetal,SARS-N2,2024-10-10,NA,NA,NA,NA,100548517
ARA Sensetal,SARS-N2,2024-10-11,66700,RESPV6,6000,94464624,100548517
ARA Sensetal,SARS-N2,2024-10-12,66700,RESPV6,6000,166532180,106632410
ARA Sensetal,SARS-N2,2024-10-13,66700,RESPV6,6000,106632410,100548517
ARA Sensetal,SARS-N2,2024-10-14,NA,NA,NA,NA,100548517
ARA Sensetal,SARS-N2,2024-10-15,NA,NA,NA,NA,103306317
ARA Sensetal,SARS-N2,2024-10-16,66700,RESPV6,6000,80046144,100010777
ARA Sensetal,SARS-N2,2024-10-17,NA,NA,NA,NA,100010777
ARA Sensetal,SARS-N2,2024-10-18,66700,RESPV6,6000,99980224,100010777
ARA Sensetal,SARS-N2,2024-10-19,66700,RESPV6,6000,100041330,100010777
ARA Sensetal,SARS-N2,2024-10-20,66700,RESPV6,6000,154369950,100041330
ARA Sensetal,SARS-N2,2024-10-21,NA,NA,NA,NA,127205640
ARA Sensetal,SARS-N2,2024-10-22,NA,NA,NA,NA,138298867
ARA Sensetal,SARS-N2,2024-10-23,NA,NA,NA,NA,141265315
ARA Sensetal,SARS-N2,2024-10-24,66700,RESPV6,6000,165870510,143154635
ARA Sensetal,SARS-N2,2024-10-25,66700,RESPV6,6000,122227784,128160680
ARA Sensetal,SARS-N2,2024-10-26,66700,RESPV6,6000,128160680,128160680
ARA Sensetal,SARS-N2,2024-10-27,66700,RESPV6,6000,158148590,128160680
ARA Sensetal,SARS-N2,2024-10-28,66700,RESPV6,6000,71489530,125194232
ARA Sensetal,SARS-N2,2024-10-29,NA,NA,NA,NA,111247792
ARA Sensetal,SARS-N2,2024-10-30,NA,NA,NA,NA,90075920
ARA Sensetal,SARS-N2,2024-10-31,NA,NA,NA,NA,90075920
ARA Sensetal,SARS-N2,2024-11-01,66700,RESPV6,6000,94334904,94334904
ARA Sensetal,SARS-N2,2024-11-02,66700,RESPV6,6000,85816936,90075920
ARA Sensetal,SARS-N2,2024-11-03,66700,RESPV6,6000,132960160,90075920
ARA Sensetal,SARS-N2,2024-11-04,NA,NA,NA,NA,90075920
ARA Sensetal,SARS-N2,2024-11-05,66700,RESPV6,6000,67569010,94697280
ARA Sensetal,SARS-N2,2024-11-06,NA,NA,NA,NA,118268892
ARA Sensetal,SARS-N2,2024-11-07,NA,NA,NA,NA,106154967
ARA Sensetal,SARS-N2,2024-11-08,66700,RESPV6,6000,103577624,106154967
ARA Sensetal,SARS-N2,2024-11-09,66700,RESPV6,6000,173499790,108732310
ARA Sensetal,SARS-N2,2024-11-10,66700,RESPV6,6000,108732310,106154967
ARA Sensetal,SARS-N2,2024-11-11,NA,NA,NA,NA,106154967
ARA Sensetal,SARS-N2,2024-11-12,NA,NA,NA,NA,126349205
ARA Sensetal,SARS-N2,2024-11-13,66700,RESPV6,6000,15602669,126349205
ARA Sensetal,SARS-N2,2024-11-14,NA,NA,NA,NA,149416540
ARA Sensetal,SARS-N2,2024-11-15,66700,RESPV6,6000,143966100,149416540
ARA Sensetal,SARS-N2,2024-11-16,66700,RESPV6,6000,156357140,149416540
ARA Sensetal,SARS-N2,2024-11-17,66700,RESPV6,6000,154866980,154866980
ARA Sensetal,SARS-N2,2024-11-18,NA,NA,NA,NA,149416540
ARA Sensetal,SARS-N2,2024-11-19,NA,NA,NA,NA,120502845
ARA Sensetal,SARS-N2,2024-11-20,NA,NA,NA,NA,104829203
ARA Sensetal,SARS-N2,2024-11-21,66700,RESPV6,6000,70158170,104829203
ARA Sensetal,SARS-N2,2024-11-22,66700,RESPV6,6000,86138710,89205720
ARA Sensetal,SARS-N2,2024-11-23,66700,RESPV6,6000,123519696,89205720
ARA Sensetal,SARS-N2,2024-11-24,66700,RESPV6,6000,163314640,89205720
ARA Sensetal,SARS-N2,2024-11-25,66700,RESPV6,6000,89205720,106362708
ARA Sensetal,SARS-N2,2024-11-26,NA,NA,NA,NA,106362708
ARA Sensetal,SARS-N2,2024-11-27,NA,NA,NA,NA,86789332
ARA Sensetal,SARS-N2,2024-11-28,NA,NA,NA,NA,86789332
ARA Sensetal,SARS-N2,2024-11-29,66700,RESPV6,6000,82741290,84372944
ARA Sensetal,SARS-N2,2024-11-30,66700,RESPV6,6000,84372944,83557117
ARA Sensetal,SARS-N2,2024-12-01,66700,RESPV6,6000,103756970,83557117
ARA Sensetal,SARS-N2,2024-12-02,NA,NA,NA,NA,83557117
ARA Sensetal,SARS-N2,2024-12-03,66700,RESPV6,6000,78251544,81312244
ARA Sensetal,SARS-N2,2024-12-04,NA,NA,NA,NA,64165422
ARA Sensetal,SARS-N2,2024-12-05,NA,NA,NA,NA,64165422
ARA Sensetal,SARS-N2,2024-12-06,66700,RESPV6,6000,50079300,64165422
ARA Sensetal,SARS-N2,2024-12-07,66700,RESPV6,6000,0,50079300
ARA Sensetal,SARS-N2,2024-12-08,66700,RESPV6,6000,97943410,50750318
ARA Sensetal,SARS-N2,2024-12-09,NA,NA,NA,NA,50750318
ARA Sensetal,SARS-N2,2024-12-10,NA,NA,NA,NA,69317188
ARA Sensetal,SARS-N2,2024-12-11,66700,RESPV6,6000,51421336,92578225
ARA Sensetal,SARS-N2,2024-12-12,NA,NA,NA,NA,105672925
ARA Sensetal,SARS-N2,2024-12-13,66700,RESPV6,6000,87213040,105672925
ARA Sensetal,SARS-N2,2024-12-14,66700,RESPV6,6000,124132810,105672925
ARA Sensetal,SARS-N2,2024-12-15,66700,RESPV6,6000,132935730,124132810
ARA Sensetal,SARS-N2,2024-12-16,NA,NA,NA,NA,105672925
ARA Sensetal,SARS-N2,2024-12-17,NA,NA,NA,NA,99405405
ARA Sensetal,SARS-N2,2024-12-18,NA,NA,NA,NA,103806865
ARA Sensetal,SARS-N2,2024-12-19,66700,RESPV6,6000,71670430,73174215
ARA Sensetal,SARS-N2,2024-12-20,66700,RESPV6,6000,74678000,71670430
ARA Sensetal,SARS-N2,2024-12-21,66700,RESPV6,6000,145486860,71670430
ARA Sensetal,SARS-N2,2024-12-22,66700,RESPV6,6000,67917930,71670430
ARA Sensetal,SARS-N2,2024-12-23,66700,RESPV6,6000,19366658,71297965
ARA Sensetal,SARS-N2,2024-12-24,NA,NA,NA,NA,62431809
ARA Sensetal,SARS-N2,2024-12-25,NA,NA,NA,NA,60342546
ARA Sensetal,SARS-N2,2024-12-26,NA,NA,NA,NA,60342546
ARA Sensetal,SARS-N2,2024-12-27,66700,RESPV6,6000,56945688,63739404
ARA Sensetal,SARS-N2,2024-12-28,66700,RESPV6,6000,63739404,63739404
ARA Sensetal,SARS-N2,2024-12-29,66700,RESPV6,6000,81295560,60760264
ARA Sensetal,SARS-N2,2024-12-30,NA,NA,NA,NA,60760264
ARA Sensetal,SARS-N2,2024-12-31,NA,NA,NA,NA,60760264
ARA Sensetal,SARS-N2,2025-01-01,66700,RESPV6,6000,57781124,69538342
ARA Sensetal,SARS-N2,2025-01-02,NA,NA,NA,NA,53870344
ARA Sensetal,SARS-N2,2025-01-03,66700,RESPV6,6000,49959564,53870344
ARA Sensetal,SARS-N2,2025-01-04,66700,RESPV6,6000,124310920,53870344
ARA Sensetal,SARS-N2,2025-01-05,66700,RESPV6,6000,35542432,49959564
ARA Sensetal,SARS-N2,2025-01-06,NA,NA,NA,NA,42750998
ARA Sensetal,SARS-N2,2025-01-07,NA,NA,NA,NA,31680541
ARA Sensetal,SARS-N2,2025-01-08,NA,NA,NA,NA,28633745
ARA Sensetal,SARS-N2,2025-01-09,66700,RESPV6,6000,22508984,25163817
ARA Sensetal,SARS-N2,2025-01-10,66700,RESPV6,6000,27818650,22508984
ARA Sensetal,SARS-N2,2025-01-11,66700,RESPV6,6000,29448840,22508984
ARA Sensetal,SARS-N2,2025-01-12,66700,RESPV6,6000,20309374,22508984
ARA Sensetal,SARS-N2,2025-01-13,66700,RESPV6,6000,5306159.5,24064012
ARA Sensetal,SARS-N2,2025-01-14,NA,NA,NA,NA,13500788.75
ARA Sensetal,SARS-N2,2025-01-15,NA,NA,NA,NA,11095239.75
ARA Sensetal,SARS-N2,2025-01-16,NA,NA,NA,NA,11095239.75
ARA Sensetal,SARS-N2,2025-01-17,66700,RESPV6,6000,6692203.5,15498276
ARA Sensetal,SARS-N2,2025-01-18,66700,RESPV6,6000,15498276,11095239.75
ARA Sensetal,SARS-N2,2025-01-19,66700,RESPV6,6000,25477326,11095239.75
ARA Sensetal,SARS-N2,2025-01-20,NA,NA,NA,NA,11095239.75
ARA Sensetal,SARS-N2,2025-01-21,66700,RESPV6,6000,2454805,16969044
ARA Sensetal,SARS-N2,2025-01-22,NA,NA,NA,NA,18687481
ARA Sensetal,SARS-N2,2025-01-23,NA,NA,NA,NA,13624685
ARA Sensetal,SARS-N2,2025-01-24,66700,RESPV6,6000,18439812,13624685
ARA Sensetal,SARS-N2,2025-01-25,66700,RESPV6,6000,18935150,18439812
ARA Sensetal,SARS-N2,2025-01-26,66700,RESPV6,6000,8809558,14837545
ARA Sensetal,SARS-N2,2025-01-27,NA,NA,NA,NA,14837545
ARA Sensetal,SARS-N2,2025-01-28,NA,NA,NA,NA,14930452
ARA Sensetal,SARS-N2,2025-01-29,66700,RESPV6,6000,11235278,14930452
ARA Sensetal,SARS-N2,2025-01-30,NA,NA,NA,NA,18783711
ARA Sensetal,SARS-N2,2025-01-31,66700,RESPV6,6000,18625626,18783711
ARA Sensetal,SARS-N2,2025-02-01,66700,RESPV6,6000,18941796,18783711
ARA Sensetal,SARS-N2,2025-02-02,66700,RESPV6,6000,20318826,18941796
ARA Sensetal,SARS-N2,2025-02-03,NA,NA,NA,NA,18783711
ARA Sensetal,SARS-N2,2025-02-04,NA,NA,NA,NA,15637929.5
ARA Sensetal,SARS-N2,2025-02-05,NA,NA,NA,NA,9130977.75
ARA Sensetal,SARS-N2,2025-02-06,66700,RESPV6,6000,12334063,9130977.75
ARA Sensetal,SARS-N2,2025-02-07,66700,RESPV6,6000,5927892.5,10250124
ARA Sensetal,SARS-N2,2025-02-08,66700,RESPV6,6000,5189022,10250124
ARA Sensetal,SARS-N2,2025-02-09,66700,RESPV6,6000,21270920,10250124
ARA Sensetal,SARS-N2,2025-02-10,66700,RESPV6,6000,10250124,8089008.25
ARA Sensetal,SARS-N2,2025-02-11,NA,NA,NA,NA,11629790
ARA Sensetal,SARS-N2,2025-02-12,NA,NA,NA,NA,11629790
ARA Sensetal,SARS-N2,2025-02-13,NA,NA,NA,NA,11153707.5
ARA Sensetal,SARS-N2,2025-02-14,66700,RESPV6,6000,13009456,12057291
ARA Sensetal,SARS-N2,2025-02-15,66700,RESPV6,6000,9244065,12533373.5
ARA Sensetal,SARS-N2,2025-02-16,66700,RESPV6,6000,12057291,12533373.5
ARA Sensetal,SARS-N2,2025-02-17,NA,NA,NA,NA,12533373.5
ARA Sensetal,SARS-N2,2025-02-18,66700,RESPV6,6000,24377024,10650678
ARA Sensetal,SARS-N2,2025-02-19,NA,NA,NA,NA,10578312.5
ARA Sensetal,SARS-N2,2025-02-20,NA,NA,NA,NA,10598075.5
ARA Sensetal,SARS-N2,2025-02-21,66700,RESPV6,6000,9099334,10598075.5
ARA Sensetal,SARS-N2,2025-02-22,66700,RESPV6,6000,4957913,9099334
ARA Sensetal,SARS-N2,2025-02-23,66700,RESPV6,6000,12096817,7028623.5
ARA Sensetal,SARS-N2,2025-02-24,NA,NA,NA,NA,7028623.5
ARA Sensetal,SARS-N2,2025-02-25,NA,NA,NA,NA,3923298
ARA Sensetal,SARS-N2,2025-02-26,66700,RESPV6,6000,1830639.9,5009886.5
ARA Sensetal,SARS-N2,2025-02-27,NA,NA,NA,NA,5009886.5
ARA Sensetal,SARS-N2,2025-02-28,66700,RESPV6,6000,2888683,5009886.5
ARA Sensetal,SARS-N2,2025-03-01,66700,RESPV6,6000,7131090,5009886.5
ARA Sensetal,SARS-N2,2025-03-02,66700,RESPV6,6000,11366061,7131090
ARA Sensetal,SARS-N2,2025-03-03,NA,NA,NA,NA,5009886.5
ARA Sensetal,SARS-N2,2025-03-04,NA,NA,NA,NA,7785385.5
ARA Sensetal,SARS-N2,2025-03-05,NA,NA,NA,NA,5299875.1
ARA Sensetal,SARS-N2,2025-03-06,66700,RESPV6,6000,2160069.2,5299875.1
ARA Sensetal,SARS-N2,2025-03-07,66700,RESPV6,6000,8439681,6274406.5
ARA Sensetal,SARS-N2,2025-03-08,66700,RESPV6,6000,1071842.6,6274406.5
ARA Sensetal,SARS-N2,2025-03-09,66700,RESPV6,6000,11397180,6274406.5
ARA Sensetal,SARS-N2,2025-03-10,66700,RESPV6,6000,6274406.5,7357043.75
ARA Sensetal,SARS-N2,2025-03-11,NA,NA,NA,NA,5648933
ARA Sensetal,SARS-N2,2025-03-12,NA,NA,NA,NA,7086502.75
ARA Sensetal,SARS-N2,2025-03-13,NA,NA,NA,NA,5648933
ARA Sensetal,SARS-N2,2025-03-14,66700,RESPV6,6000,5023459.5,5023459.5
ARA Sensetal,SARS-N2,2025-03-15,66700,RESPV6,6000,7898599,4367233
ARA Sensetal,SARS-N2,2025-03-16,66700,RESPV6,6000,3711006.5,4367233
ARA Sensetal,SARS-N2,2025-03-17,NA,NA,NA,NA,4367233
ARA Sensetal,SARS-N2,2025-03-18,66700,RESPV6,6000,1147892.1,5790348.25
ARA Sensetal,SARS-N2,2025-03-19,NA,NA,NA,NA,3489766.85
ARA Sensetal,SARS-N2,2025-03-20,NA,NA,NA,NA,4932837.85
ARA Sensetal,SARS-N2,2025-03-21,66700,RESPV6,6000,7869690,4932837.85
ARA Sensetal,SARS-N2,2025-03-22,66700,RESPV6,6000,3268527.2,6597148.5
ARA Sensetal,SARS-N2,2025-03-23,66700,RESPV6,6000,6597148.5,4932837.85
ARA Sensetal,SARS-N2,2025-03-24,NA,NA,NA,NA,4932837.85
ARA Sensetal,SARS-N2,2025-03-25,NA,NA,NA,NA,4857807.35
ARA Sensetal,SARS-N2,2025-03-26,66700,RESPV6,6000,2546716,6522118
ARA Sensetal,SARS-N2,2025-03-27,NA,NA,NA,NA,9241953.25
ARA Sensetal,SARS-N2,2025-03-28,66700,RESPV6,6000,6447087.5,9241953.25
ARA Sensetal,SARS-N2,2025-03-29,66700,RESPV6,6000,12036819,9241953.25
ARA Sensetal,SARS-N2,2025-03-30,66700,RESPV6,6000,27977282,12036819
ARA Sensetal,SARS-N2,2025-03-31,NA,NA,NA,NA,9422727.75
ARA Sensetal,SARS-N2,2025-04-01,NA,NA,NA,NA,12485281
ARA Sensetal,SARS-N2,2025-04-02,NA,NA,NA,NA,14552830.5
ARA Sensetal,SARS-N2,2025-04-03,66700,RESPV6,6000,6808636.5,14552830.5
ARA Sensetal,SARS-N2,2025-04-04,66700,RESPV6,6000,12933743,12933743
ARA Sensetal,SARS-N2,2025-04-05,66700,RESPV6,6000,16171918,12933743
ARA Sensetal,SARS-N2,2025-04-06,66700,RESPV6,6000,18612396,12933743
ARA Sensetal,SARS-N2,2025-04-07,66700,RESPV6,6000,4446288.5,14552830.5
ARA Sensetal,SARS-N2,2025-04-08,NA,NA,NA,NA,14205071
ARA Sensetal,SARS-N2,2025-04-09,NA,NA,NA,NA,14149326
ARA Sensetal,SARS-N2,2025-04-10,NA,NA,NA,NA,14149326
ARA Sensetal,SARS-N2,2025-04-11,66700,RESPV6,6000,12238224,16060428
ARA Sensetal,SARS-N2,2025-04-12,66700,RESPV6,6000,16060428,14149326
ARA Sensetal,SARS-N2,2025-04-13,66700,RESPV6,6000,27182632,14149326
ARA Sensetal,SARS-N2,2025-04-14,NA,NA,NA,NA,14149326
ARA Sensetal,SARS-N2,2025-04-15,66700,RESPV6,6000,5310989.5,10685708.75
ARA Sensetal,SARS-N2,2025-04-16,NA,NA,NA,NA,6844168
ARA Sensetal,SARS-N2,2025-04-17,NA,NA,NA,NA,6844168
ARA Sensetal,SARS-N2,2025-04-18,66700,RESPV6,6000,3721434,6844168
ARA Sensetal,SARS-N2,2025-04-19,66700,RESPV6,6000,8377346.5,8377346.5
ARA Sensetal,SARS-N2,2025-04-20,66700,RESPV6,6000,8566869,7303940.75
ARA Sensetal,SARS-N2,2025-04-21,NA,NA,NA,NA,7303940.75
